County_Name,State_Name,Confirmed,New,Death,Fatality_Rate,Latitude,Longitude,Last_Update
Carroll,Iowa,1,0,0,0.0000000,42.0658500,-94.8679300,2020-03-21 00:57 EDT
Harrison,Iowa,1,0,0,0.0000000,41.6830140,-95.8155240,2020-03-21 00:57 EDT
Adair,Iowa,1,0,0,0.0000000,41.3307435,-94.4709464,2020-03-21 00:57 EDT
Black Hawk,Iowa,1,0,0,0.0000000,42.4478000,-92.3814000,2020-03-21 00:57 EDT
Washington,Iowa,1,0,0,0.0000000,41.3355813,-91.7178575,2020-03-21 00:57 EDT
Winneshiek,Iowa,1,0,0,0.0000000,43.2906709,-91.8436678,2020-03-21 00:57 EDT
Muscatine,Iowa,1,0,0,0.0000000,41.4847560,-91.1149298,2020-03-21 00:57 EDT
Dubuque,Iowa,1,0,0,0.0000000,42.4677547,-90.8852955,2020-03-21 00:57 EDT
Bernalillo,New Mexico,23,3,0,0.0000000,35.0512846,-106.6703125,2020-03-21 00:57 EDT
Santa Fe,New Mexico,7,0,0,0.0000000,35.6916800,-105.9379600,2020-03-21 00:57 EDT
Sandoval,New Mexico,6,2,0,0.0000000,35.6887887,-106.8666133,2020-03-21 00:57 EDT
Socorro,New Mexico,2,0,0,0.0000000,34.0601400,-106.8918700,2020-03-21 00:57 EDT
Taos,New Mexico,2,1,0,0.0000000,36.5778563,-105.6310357,2020-03-21 00:57 EDT
San Miguel,New Mexico,1,0,0,0.0000000,32.1562900,-106.7356400,2020-03-21 00:57 EDT
Doña Ana,New Mexico,1,1,0,0.0000000,32.3896500,-106.8147500,2020-03-21 00:57 EDT
McKinley,New Mexico,1,1,0,0.0000000,35.5804969,-108.2614434,2020-03-21 00:57 EDT
New Castle,Delaware,27,4,0,0.0000000,39.6597700,-75.5639400,2020-03-21 00:57 EDT
Sussex,Delaware,7,4,0,0.0000000,38.6620172,-75.3987957,2020-03-21 00:57 EDT
Kent,Delaware,5,1,0,0.0000000,39.0888145,-75.5671303,2020-03-21 00:57 EDT
Douglas,Nebraska,25,2,0,0.0000000,41.2953516,-96.1553341,2020-03-21 00:57 EDT
Lincoln,Nebraska,3,2,0,0.0000000,41.0477853,-100.7451548,2020-03-21 00:57 EDT
Knox,Nebraska,2,0,0,0.0000000,42.6316546,-97.8946364,2020-03-21 00:57 EDT
Sarpy,Nebraska,2,1,0,0.0000000,41.1128626,-96.1134336,2020-03-21 00:57 EDT
Lancaster,Nebraska,2,2,0,0.0000000,40.7841702,-96.6877405,2020-03-21 00:57 EDT
Cass,Nebraska,1,0,0,0.0000000,40.9097579,-96.1413609,2020-03-21 00:57 EDT
Adams,Nebraska,1,0,0,0.0000000,40.5244544,-98.5012020,2020-03-21 00:57 EDT
Nemaha,Nebraska,1,1,0,0.0000000,40.3849977,-95.8540746,2020-03-21 00:57 EDT
Buffalo,Nebraska,1,1,0,0.0000000,40.8557340,-99.0748000,2020-03-21 00:57 EDT
Honolulu,Hawaii,28,18,0,0.0000000,21.3049300,-157.8578800,2020-03-21 00:57 EDT
Maui,Hawaii,5,2,0,0.0000000,20.8595351,-156.5646068,2020-03-21 00:57 EDT
Kauai,Hawaii,3,1,0,0.0000000,22.0825024,-159.7275965,2020-03-21 00:57 EDT
Hawaii Island,Hawaii,1,0,0,0.0000000,19.5005600,-155.5005600,2020-03-21 00:57 EDT
Blaine,Idaho,19,3,0,0.0000000,43.4123346,-113.9798058,2020-03-21 00:57 EDT
Ada,Idaho,8,5,0,0.0000000,43.4510569,-116.2411338,2020-03-21 00:57 EDT
Kootenai,Idaho,3,2,0,0.0000000,47.6775873,-116.6971319,2020-03-21 00:57 EDT
Teton,Idaho,1,0,0,0.0000000,43.7594517,-111.2076444,2020-03-21 00:57 EDT
Madison,Idaho,1,0,0,0.0000000,43.7841856,-111.6591909,2020-03-21 00:57 EDT
Twin Falls,Idaho,1,0,0,0.0000000,42.5561900,-114.4696000,2020-03-21 00:57 EDT
Fremont,Idaho,1,1,0,0.0000000,44.2287483,-111.4821039,2020-03-21 00:57 EDT
Canyon,Idaho,1,1,0,0.0000000,43.6250670,-116.7092605,2020-03-21 00:57 EDT
Bingham,Idaho,1,1,0,0.0000000,43.2186508,-112.3950328,2020-03-21 00:57 EDT
Chittenden,Vermont,9,5,1,0.1111111,44.4579951,-73.0540497,2020-03-21 00:57 EDT
Bennington,Vermont,3,0,0,0.0000000,42.8767200,-73.1981800,2020-03-21 00:57 EDT
Windsor,Vermont,3,0,1,0.3333333,43.4811500,-72.3858100,2020-03-21 00:57 EDT
Washington,Vermont,1,0,0,0.0000000,44.2734456,-72.6148592,2020-03-21 00:57 EDT
Orange,Vermont,1,0,0,0.0000000,44.1485400,-72.4023300,2020-03-21 00:57 EDT
Addison,Vermont,1,0,0,0.0000000,44.0280736,-73.1315288,2020-03-21 00:57 EDT
Burleigh,North Dakota,13,2,0,0.0000000,46.9780104,-100.4669442,2020-03-21 00:57 EDT
Morton,North Dakota,7,3,0,0.0000000,46.7167812,-101.2857052,2020-03-21 00:57 EDT
Ward,North Dakota,3,0,0,0.0000000,48.2216809,-101.5418179,2020-03-21 00:57 EDT
Cass,North Dakota,1,0,0,0.0000000,46.9329695,-97.2481212,2020-03-21 00:57 EDT
Ramsey,North Dakota,1,1,0,0.0000000,48.2801430,-98.7082252,2020-03-21 00:57 EDT
Pierce,North Dakota,1,1,0,0.0000000,48.2495881,-99.9718305,2020-03-21 00:57 EDT
Fremont,Wyoming,9,1,0,0.0000000,43.0405186,-108.6304974,2020-03-21 00:57 EDT
Sheridan,Wyoming,4,0,0,0.0000000,44.7979200,-106.9558700,2020-03-21 00:57 EDT
Laramie,Wyoming,4,0,0,0.0000000,41.3069613,-104.6895498,2020-03-21 00:57 EDT
Teton,Wyoming,2,1,0,0.0000000,43.9188511,-110.5962596,2020-03-21 00:57 EDT
Park,Wyoming,1,0,0,0.0000000,44.5205511,-109.5884635,2020-03-21 00:57 EDT
Campbell,Wyoming,1,1,0,0.0000000,44.2484104,-105.5483854,2020-03-21 00:57 EDT
Natrona,Wyoming,1,1,0,0.0000000,42.9621539,-106.7985971,2020-03-21 00:57 EDT
Yellowstone,Montana,5,3,0,0.0000000,45.9371163,-108.2743481,2020-03-21 00:57 EDT
Gallatin,Montana,3,0,0,0.0000000,45.5404518,-111.1704109,2020-03-21 00:57 EDT
Missoula,Montana,3,0,0,0.0000000,46.8727800,-113.9962500,2020-03-21 00:57 EDT
Lewis and Clark,Montana,2,2,0,0.0000000,47.1248150,-112.3941446,2020-03-21 00:57 EDT
Flathead,Montana,2,2,0,0.0000000,48.2979541,-114.0491365,2020-03-21 00:57 EDT
Silver Bow,Montana,1,0,0,0.0000000,45.9954400,-112.6566100,2020-03-21 00:57 EDT
Broadwater,Montana,1,0,0,0.0000000,46.2694000,-111.4520000,2020-03-21 00:57 EDT
Roosevelt,Montana,1,1,0,0.0000000,48.2956712,-105.0170353,2020-03-21 00:57 EDT
Madison,Montana,1,1,0,0.0000000,45.3008648,-111.9203794,2020-03-21 00:57 EDT
Minnehaha,South Dakota,5,0,0,0.0000000,43.6741776,-96.7914246,2020-03-21 00:57 EDT
Beadle,South Dakota,4,0,0,0.0000000,44.4144846,-98.2781099,2020-03-21 00:57 EDT
Pennington,South Dakota,1,0,1,1.0000000,44.0037450,-102.8239008,2020-03-21 00:57 EDT
Charles Mix,South Dakota,1,0,0,0.0000000,43.2074746,-98.5766704,2020-03-21 00:57 EDT
Davison,South Dakota,1,0,0,0.0000000,43.6747283,-98.1459590,2020-03-21 00:57 EDT
Bon Homme,South Dakota,1,0,0,0.0000000,42.9933604,-97.8866697,2020-03-21 00:57 EDT
McCook,South Dakota,1,0,0,0.0000000,43.6743065,-97.3684216,2020-03-21 00:57 EDT
Puerto Rico,Puerto Rico,14,9,0,0.0000000,18.2226065,-66.4689534,2020-03-21 00:57 EDT
Guam,Guam,14,2,0,0.0000000,13.5280800,144.8550300,2020-03-21 00:57 EDT
Fairbanks North Star,Alaska,5,2,0,0.0000000,64.8085066,-146.5634812,2020-03-21 00:57 EDT
Anchorage,Alaska,4,0,0,0.0000000,61.2175300,-149.8582500,2020-03-21 00:57 EDT
Ketchikan Gateway,Alaska,2,1,0,0.0000000,55.0018653,-130.5497700,2020-03-21 00:57 EDT
Seward,Alaska,1,0,0,0.0000000,60.1123500,-149.4429400,2020-03-21 00:57 EDT
Jefferson,West Virginia,2,1,0,0.0000000,39.3076927,-77.8626944,2020-03-21 00:57 EDT
Tucker,West Virginia,2,0,0,0.0000000,39.1135508,-79.5649213,2020-03-21 00:57 EDT
Mercer,West Virginia,1,0,0,0.0000000,37.4055652,-81.1114323,2020-03-21 00:57 EDT
Monongalia,West Virginia,1,1,0,0.0000000,39.6302339,-80.0465546,2020-03-21 00:57 EDT
Jackson,West Virginia,1,1,0,0.0000000,38.8327452,-81.6732357,2020-03-21 00:57 EDT
Kanawha,West Virginia,1,1,0,0.0000000,38.3364616,-81.5281958,2020-03-21 00:57 EDT
Unassigned,New York,449,431,4,0.0089087,42.1657260,-74.9480510,2020-03-21 00:57 EDT
Unassigned,Washington,130,-21,0,0.0000000,47.4009020,-121.4904940,2020-03-21 00:57 EDT
Unassigned,New Jersey,92,-16,6,0.0652174,40.2989040,-74.5210110,2020-03-21 00:57 EDT
Unassigned,Illinois,4,-2,0,0.0000000,40.3494570,-88.9861370,2020-03-21 00:57 EDT
Unassigned,Florida,0,0,2,1.0000000,27.7662790,-81.6867830,2020-03-21 00:57 EDT
Unassigned,Louisiana,7,4,0,0.0000000,31.1695460,-91.8678050,2020-03-21 00:57 EDT
Unassigned,Georgia,28,23,4,0.1428571,33.0406190,-83.6430740,2020-03-21 00:57 EDT
Unassigned,Texas,3,0,0,0.0000000,31.0544870,-97.5634610,2020-03-21 00:57 EDT
Unassigned,Massachusetts,19,6,0,0.0000000,42.2301710,-71.5301060,2020-03-21 00:57 EDT
Unassigned,Colorado,20,-37,0,0.0000000,39.0598110,-105.3111040,2020-03-21 00:57 EDT
Unassigned,Tennessee,35,14,0,0.0000000,35.7478450,-86.6923450,2020-03-21 00:57 EDT
Unassigned,Nevada,14,3,0,0.0000000,38.3135150,-117.0553740,2020-03-21 00:57 EDT
Unassigned,Arkansas,96,38,0,0.0000000,34.9697040,-92.3731230,2020-03-21 00:57 EDT
Unassigned,Missouri,7,5,0,0.0000000,38.4560850,-92.2883680,2020-03-21 00:57 EDT
Unassigned,Maine,2,-11,0,0.0000000,44.6939470,-69.3819270,2020-03-21 00:57 EDT
Unassigned,New Hampshire,5,0,0,0.0000000,43.4524920,-71.5638960,2020-03-21 00:57 EDT
Unassigned,Vermont,11,2,0,0.0000000,44.0458760,-72.7106860,2020-03-21 00:57 EDT
Unassigned,Montana,1,0,0,0.0000000,46.9219250,-110.4543530,2020-03-21 00:57 EDT
Unassigned,US Virgin Islands,3,0,0,0.0000000,17.7526250,-64.7354200,2020-03-21 00:57 EDT
Hamblen,Tennessee,1,1,0,0.0000000,36.2172346,-83.2667753,2020-03-21 00:57 EDT
Maury,Tennessee,1,1,0,0.0000000,35.6169825,-87.0770305,2020-03-21 00:57 EDT
Tipton,Tennessee,1,1,0,0.0000000,35.4979277,-89.7505029,2020-03-21 00:57 EDT
