County_Name,State_Name,Latitude,Longitude,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29
Grundy,Illinois,41.2850971,-88.4184938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grundy,Tennessee,35.3883856,-85.7227024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guadalupe,Texas,29.5830967,-97.9486565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,Guam,13.5280800,144.8550300,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Guilford,North Carolina,36.0794682,-79.7889701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gunnison,Colorado,38.5452600,-106.9269200,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Gwinnett,Georgia,33.9611888,-84.0235873,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Habersham,Georgia,34.6309734,-83.5311705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hale,Texas,34.0705281,-101.8268085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halifax,North Carolina,36.2576361,-77.6519692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halifax,Virginia,36.7669898,-78.9365209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hall,Georgia,34.3204115,-83.8104354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hall,Nebraska,40.8725473,-98.5021501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Hamblen,Tennessee,36.2172346,-83.2667753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton,Indiana,40.0725137,-86.0520180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton,New York,43.6613037,-74.4973357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton,Ohio,39.1960461,-84.5420783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton,Tennessee,35.1793204,-85.1668414,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Hamlin,South Dakota,44.6737615,-97.1883848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampden,Massachusetts,42.0646130,-72.4220000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
Hampshire,Massachusetts,42.3402715,-72.6694039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton,South Carolina,32.7763050,-81.1407113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton,Virginia,37.0554163,-76.3628306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hancock,Indiana,39.8235322,-85.7732226,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Hancock,Iowa,43.0818672,-93.7342548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hancock,Kentucky,37.8368178,-86.7772810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hancock,Maine,44.6686114,-68.3581231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hancock,Mississippi,30.4163438,-89.4887981,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
Hancock,Ohio,41.0019827,-83.6665446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hancock,West Virginia,40.5207335,-80.5718940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanover,Virginia,37.7688100,-77.3710900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haralson,Georgia,33.7941649,-85.2108356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardeman,Tennessee,35.2067981,-88.9931093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardin,Iowa,42.3838694,-93.2403840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardin,Kentucky,37.6975080,-85.9633337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardin,Tennessee,35.1979574,-88.1837525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardin,Texas,30.3323637,-94.3902856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harford,Maryland,39.5544404,-76.3158396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harnett,North Carolina,35.3411700,-78.7883700,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Harris,Georgia,32.7360368,-84.9091077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harris,Texas,29.8576280,-95.3931114,0,0,0,0,0,1,0,1,1,1,1,1,2,2,3,3
Harris-Houston,Texas,29.6664801,-95.2243801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harris-Non Houston,Texas,37.3021920,-91.8445815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Harrison,Indiana,38.1956495,-86.1114047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,Iowa,41.6830140,-95.8155240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,Kentucky,38.4417404,-84.3314045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,Mississippi,30.5121564,-89.1166843,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Harrison,Texas,32.5466910,-94.3741970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,West Virginia,39.2834612,-80.3798218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrisonburg,Virginia,38.4516300,-78.8697000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hart,Georgia,34.3454365,-82.9708242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hartford,Connecticut,41.7637500,-72.6739400,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2
Harvey,Kansas,38.0432251,-97.4272814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii,Hawaii,19.5981175,-155.5183607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii Island,Hawaii,19.5005600,-155.5005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawkins,Tennessee,36.4411042,-82.9446508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hay,Texas,33.5909615,-97.1322127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hays,Texas,30.1227000,-97.8722000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haywood,Tennessee,35.5831264,-89.2838062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heard,Georgia,33.2969150,-85.1283854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hempstead,Arkansas,33.7354044,-93.6656455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henderson,Kentucky,37.7904591,-87.5700272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henderson,North Carolina,35.3361717,-82.4799515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henderson,Texas,32.2098632,-95.8434406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hendricks,Indiana,39.4838330,-86.0686510,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
Hendry,Florida,26.5471871,-81.1716788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hennepin,Minnesota,45.0057578,-93.4749321,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5
Henrico,Virginia,37.5059000,-77.3324000,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
Henry,Georgia,33.4530163,-84.1542628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Henry,Illinois,41.3530971,-90.1313724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry,Indiana,39.9310539,-85.3964438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry,Iowa,40.9879299,-91.5445251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry,Missouri,38.3884215,-93.7966805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Henry,Tennessee,36.3298011,-88.3064833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herkimer,New York,43.0259000,-74.9843300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Hernando,Florida,28.5525038,-82.4193900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hertford,North Carolina,36.3585895,-76.9807252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hidalgo,Texas,26.3970298,-98.1809430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland,Ohio,39.1847028,-83.6009751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands,Florida,27.3433300,-81.3411261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Hill,Montana,48.6282306,-110.1112965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hill,Texas,31.9906898,-97.1324471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsborough,Florida,27.9302310,-82.3078553,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
Hillsborough,New Hampshire,43.1443000,-71.9327200,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2
Hillsdale,Michigan,41.8877641,-84.5929263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hinds,Mississippi,32.2667675,-90.4426253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hinsdale,Colorado,37.8213485,-107.3001915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hockley,Texas,33.6074828,-102.3430332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoke,North Carolina,35.0172940,-79.2371627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holmes,Mississippi,33.1235188,-90.0920530,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Homer,Alaska,59.6465600,-151.5442200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu,Hawaii,21.3049300,-157.8578800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hood,Texas,32.4299866,-97.8321776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hood River,Oregon,45.7088500,-121.5107300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopewell,Virginia,37.2918251,-77.2984876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopkins,Kentucky,37.3087720,-87.5407627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Hopkins,Texas,33.1492604,-95.5636767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horry,South Carolina,33.9318800,-79.1347000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3
Hot Spring,Arkansas,34.5096000,-93.0517700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Houston,Alabama,31.1531271,-85.3026390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Houston,Georgia,32.4589464,-83.6661750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Houston,Tennessee,36.2857959,-87.7130279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard,Arkansas,34.0908833,-93.9938231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard,Indiana,40.4835961,-86.1168603,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Howard,Maryland,39.2511278,-76.9312584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hudson,New Jersey,40.7403423,-74.0741097,0,0,0,0,1,1,1,1,1,1,1,1,2,2,4,6
Huerfano,Colorado,37.6846777,-104.9605988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hughes,South Dakota,44.3943316,-99.9853476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humboldt,California,40.6987980,-123.8737147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humboldt,Nevada,41.4068460,-118.1119305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humphreys,Mississippi,33.1287287,-90.5265076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunt,Texas,33.1333099,-96.0880363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunterdon,New Jersey,40.5672532,-74.9121792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huntingdon,Pennsylvania,40.4169444,-77.9812483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huntington,Indiana,40.8292449,-85.4881592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huron,Michigan,43.8333068,-83.0188932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huron,Ohio,41.1462065,-82.5983497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hutchinson,South Dakota,43.3348291,-97.7543853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyde,North Carolina,35.5367650,-76.2612445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iberia,Louisiana,29.8980112,-91.7295430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iberville,Louisiana,30.2586118,-91.3539961,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Idaho,Idaho,45.8441321,-115.4674866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imperial,California,32.8474800,-115.5695200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Independence,Arkansas,35.7415711,-91.5696629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indeterminate,Colorado,38.9985506,-105.5478164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indian River,Florida,27.6943965,-80.6061299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Pennsylvania,40.6520615,-79.0875062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ingham,Michigan,42.5970924,-84.3735342,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Inyo,California,36.5110603,-117.4105919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ionia,Michigan,42.9450887,-85.0745858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iosco,Michigan,44.3558242,-83.6358980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa,Iowa,41.6863118,-92.0654875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa,Wisconsin,43.0004135,-90.1353525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iredell,North Carolina,35.8311000,-80.8987000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron,Utah,37.8591733,-113.2894318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron,Wisconsin,46.2622593,-90.2419544,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Iroquois,Illinois,40.7472293,-87.8243033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irwin,Georgia,31.6022876,-83.2763182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isabella,Michigan,43.6405897,-84.8467858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Isanti,Minnesota,45.5615021,-93.2952168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Island,Washington,48.1916094,-122.6650075,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
Isle of Wight,Virginia,36.9081500,-76.7079400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itawamba,Mississippi,34.2800392,-88.3613797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Alabama,34.7841722,-85.9983159,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Jackson,Florida,30.7957297,-85.2183496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Georgia,34.1338963,-83.5663431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Illinois,37.7854950,-89.3810388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Indiana,38.9063501,-86.0375092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Kansas,39.4168027,-95.7936744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Louisiana,32.3019878,-92.5576331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Michigan,42.2484824,-84.4234498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Jackson,Minnesota,43.6741366,-95.1540822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Mississippi,30.5432779,-88.6359578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Missouri,39.0075699,-94.3462692,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Jackson,North Carolina,35.2873785,-83.1408585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Oklahoma,34.5866254,-99.4160473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Oregon,42.4321189,-122.7284862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,Texas,28.9555810,-96.5787464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,West Virginia,38.8327452,-81.6732357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James City,Virginia,37.3132739,-76.7733526,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
Jasper,Georgia,33.3163809,-83.6880971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasper,Indiana,41.0229940,-87.1161028,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Jasper,Iowa,41.6860426,-93.0537603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasper,Missouri,37.2035497,-94.3406268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasper,South Carolina,32.4361992,-81.0313725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Alabama,33.5542737,-86.8964891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Arkansas,34.3791100,-92.1660800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Colorado,39.5864316,-105.2504022,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,5
Jefferson,Idaho,43.8201107,-112.3113405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Kansas,39.2357528,-95.3834319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Kentucky,38.1858902,-85.6549948,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3
Jefferson,Louisiana,29.9596000,-90.1718200,0,0,0,0,0,1,2,3,3,5,5,7,12,24,26,28
Jefferson,Mississippi,31.7332760,-91.0346928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Missouri,38.2610333,-90.5389261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Montana,46.1483994,-112.0938054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,New York,44.0410342,-75.9122553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Ohio,40.3849904,-80.7617359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Tennessee,36.0571754,-83.4517945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Texas,29.8836640,-94.1692275,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Jefferson,Washington,47.7481061,-123.6000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,West Virginia,39.3076927,-77.8626944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Wisconsin,43.0207606,-88.7758769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Davis,Louisiana,30.2676851,-92.8141435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Parish,Louisiana,29.7258899,-90.1089910,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jefferson parish,Louisiana,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jenkins,Georgia,32.7924069,-81.9635389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings,Indiana,38.9969408,-85.6280437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessamine,Kentucky,37.8719915,-84.5808911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo Daviess,Illinois,42.3660481,-90.2052168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson,Arkansas,35.5743730,-93.4600975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson,Indiana,39.4899822,-86.1016083,0,0,0,2,1,1,1,1,1,1,1,3,3,3,3,3
Johnson,Iowa,41.6714957,-91.5880542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson,Kansas,38.8837729,-94.8222252,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2
Johnson,Missouri,38.7441192,-93.8064744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson,Tennessee,36.4550072,-81.8516747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson,Texas,32.3789903,-97.3664118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Johnson,Wyoming,44.0387433,-106.5846902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnston,North Carolina,35.5176559,-78.3657386,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Jones,Georgia,33.0251500,-83.5603521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jones,Mississippi,31.6225356,-89.1687378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joplin,Missouri,37.0847600,-94.5134700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josephine,Oregon,42.3655061,-123.5555516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juneau,Alaska,58.4580103,-134.1767680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juneau,Wisconsin,43.9206840,-90.1181693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juniata,Pennsylvania,40.5311080,-77.4020541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kalamazoo,Michigan,42.2454372,-85.5311697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kalkaska,Michigan,44.6846825,-85.0902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kanawha,West Virginia,38.3364616,-81.5281958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kandiyohi,Minnesota,45.1523838,-95.0047600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kane,Illinois,41.9388756,-88.4286393,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6
Kankakee,Illinois,41.1377142,-87.8618176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City,Missouri,39.1034400,-94.5831100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karnes,Texas,28.9056308,-97.8594212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kauai,Hawaii,22.0825024,-159.7275965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaufman,Texas,32.6029837,-96.2894661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kay,Oklahoma,36.8180061,-97.1438707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kearney,Nebraska,40.5074430,-98.9488204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kemper,Mississippi,32.7545915,-88.6411788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kendall,Illinois,41.5905879,-88.4288057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kendall,Texas,29.9446766,-98.7116075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kennebec,Maine,44.4091480,-69.7672756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenosha,Wisconsin,42.5880800,-87.8232600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent,Delaware,39.0888145,-75.5671303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Kent,Maryland,39.2389866,-76.0574366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent,Michigan,43.0321620,-85.5492982,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Kent,Rhode Island,41.6727117,-71.5915144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenton,Kentucky,38.9319437,-84.5329977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Keokuk,Iowa,41.3364585,-92.1786120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kern,California,35.3428164,-118.7299395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Kershaw,South Carolina,34.3389221,-80.5902960,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2
Ketchikan Gateway,Alaska,55.0018653,-130.5497700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchikan Gateway Borough,Alaska,55.0018653,-130.5497700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
King,Washington,47.4901181,-121.8043324,32,35,37,49,56,60,67,74,75,87,87,100,109,125,136,141
King George,Virginia,38.2680200,-77.1834800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kings,California,36.0754307,-119.8153541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kit Carson,Colorado,38.7650800,-102.7952400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitsap,Washington,47.4749622,-122.6085325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kittitas,Washington,46.9847200,-120.4175200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klamath,Oregon,42.6921914,-121.6433518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kleberg,Texas,27.4335355,-97.7325540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klickitat,Washington,45.8764091,-120.7920397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox,Illinois,40.9317893,-90.2132008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox,Indiana,38.6890750,-87.4180780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox,Maine,44.1515895,-69.1788500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox,Nebraska,42.6316546,-97.8946364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox,Ohio,40.3987165,-82.4215522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox,Tennessee,35.9956069,-83.9346520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Konx,Maine,44.1515895,-69.1788500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kootenai,Idaho,47.6775873,-116.6971319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosciusko,Indiana,41.2440837,-85.8607158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
